genes,reactions,density,cluster,Refseq_ID,Mycobrowser_Version,Feature,Start,Stop,Score,Strand,Frame,Name,Function,Product,Comments,UniProt_AC,Is_Pseudogene,Functional_Category,Protein Data Bank,PFAM,UniProt,Gene Ontology,Enzyme Classification,Drug Resistance Mutations,InterPro,UniProtKB/TrEMBL,SWISS-MODEL,Orthologues M. leprae,Orthologues M. marinum,Orthologues M. smegmatis,Orthologues M. bovis,Orthologues M. lepromatosis,Orthologues M. tuberculosis,Orthologues M. abscessus,Orthologues M. haemophilum,Orthologues M. orygis
Rv3003c,ACLS,0.015873015873015872,0,NC_000962.3,Mycobrowser_v4,CDS,3361130,3362986,.,-,0.0,ilvB1,Involved in valine and isoleucine biosynthesis (at the first step) [catalytic activity: 2-acetolactate + CO(2) = 2 pyruvate].,Acetolactate synthase (large subunit) IlvB1 (acetohydroxy-acid synthase),"Rv3003c, (MT3083, MTV012.17c), len: 618 aa. ilvB1, acetolactate synthase, large subunit, equivalent or highly similar to others e.g. O33112|ILVB_MYCLE|MLCB637.20|ML1696 from Mycobacterium leprae (625 aa), FASTA scores: opt: 3653, E(): 5.4e-208, (87.1% identity in 627 aa overlap); Q59498|ILVB_MYCAV from Mycobacterium avium (621 aa), FASTA scores: opt: 3473, E(): 2.3e-197, (84.7% identity in 614 aa overlap); P42463|ILVB_CORGL from Corynebacterium glutamicum (Brevibacterium flavum) (626 aa), FASTA scores: opt: 2754, E(): 5.9e-155, (65.8% identity in 589 aa overlap); etc. Contains PS00187 Thiamine pyrophosphate enzymes signature. Cofactor: thiamine pyrophosphate, and magnesium (by similarity). Note that previously known as ilvB.",P9WG41,No,intermediary metabolism and respiration,,P0A622,P9WG41,"GO:0003984,GO:0009082,GO:0000287,GO:0030976,GO:0050660",2.2.1.6,,,,P9WG41,"ML1696,ML1696c",MMAR_1710,MSMEG_2372,Mb3028c,,,,,
Rv1820,ACLS,0.015873015873015872,0,NC_000962.3,Mycobrowser_v4,CDS,2064799,2066442,.,+,0.0,ilvG,Valine and isoleucine biosynthesis (first step) [catalytic activity: 2-acetolactate + CO(2) = 2 pyruvate],Probable acetolactate synthase IlvG (acetohydroxy-acid synthase)(ALS),"Rv1820, (MTCY1A11.23c), len: 547 aa. Probable ilvG, acetolactate synthase. Equivalent to AL008609|MLCB1788.46c ilvG from Mycobacterium leprae (548 aa) (86.1% identity in 548 aa overlap). Similar to ILVB_KLEPN|P27696 (559 aa), FASTA scores: opt: 660, E(): 2.9e-34, (29.1% identity in 549 aa overlap). Also similar to other Mycobacterium tuberculosis Ilv proteins e.g. Rv3003c (ilvB), etc. Contains PS00187 Thiamine pyrophosphate enzymes signature.",P9WG39,No,intermediary metabolism and respiration,,P66946,P9WG39,"GO:0009082,GO:0000287,GO:0030976,GO:0003984",2.2.1.6,,,,P9WG39,"ML2083,ML2083c",MMAR_2697,,Mb1851,,,,,
Rv1475c,ACONT,0.031746031746031744,0,NC_000962.3,Mycobrowser_v4,CDS,1663215,1666046,.,-,0.0,acn,Involved in tricarboxylic acid cycle [catalytic activity: citrate = cis-aconitate + H2O],Probable iron-regulated aconitate hydratase Acn (citrate hydro-lyase) (aconitase),"Rv1475c, (MTV007.22c), len: 943 aa. Probable acn, iron-regulated aconitate hydratase, similar to many e.g. P70920|ACON_BRAJA aconitate hydratase from Bradyrhizobium japonicum (906 aa), FASTA scores: opt:1912, E(): 0, (54.8% identity in 958 aa overlap); closest to AF0021|AF002133_2 Mycobacterium avium strain GIR10 (961 aa), FASTA scores: opt: 5072, E(): 0, (82.8% identity in 943 aa overlap). Note aconitase has an active (4FE-4S) and an inactive (3FE-4S) forms. The active (4FE-4S) cluster is part of the catalytic site that interconverts citrate, cis-aconitase, and isocitrate.",O53166,No,intermediary metabolism and respiration,,O53166,O53166,"GO:0003994,GO:0008152,GO:0051539",4.2.1.3,,,,O53166,ML1814,MMAR_2282,MSMEG_3143,Mb1511c,,,,,
Rv3667,ACS,0.0,0,NC_000962.3,Mycobrowser_v4,CDS,4107792,4109747,.,+,0.0,acs,Activates acetate to acetyl-coenzyme A [catalytic activity: ATP + acetate + CoA = AMP + pyrophosphate + acetyl-CoA].,Acetyl-coenzyme A synthetase Acs (acetate--CoA ligase) (acetyl-CoA synthetase) (acetyl-CoA synthase) (acyl-activating enzyme) (acetate thiokinase) (acetyl-activating enzyme) (acetate--coenzyme A ligase) (acetyl-coenzyme A synthase),"Rv3667, (MTV025.015), len: 651 aa. Probable acs, acetyl-coenzyme-a synthetase, similar to many e.g. Q9X928|SCH5.26 from Streptomyces coelicolor (651 aa) FASTA scores: opt: 2850, E(): 1.9e-164, (66.05% identity in 639 aa overlap); Q55404|ACSA_SYNY3|ACS|SLL0542 from Synechocystis sp. strain PCC 6803 (653 aa), FASTA scores: opt: 2342, E(): 8.8e-134, (55.15% identity in 649 aa overlap); P31638|ACSA_ALCEU|ACOE from Alcaligenes eutrophus (Ralstonia eutropha) (660 aa), FASTA scores: opt: 2181, E(): 4.6e-124, (52.05% identity in 665 aa overlap); P27550|ACSA_ECOLI|ACS|B4069 from Escherichia coli strain K12 (652 aa), FASTA scores: opt: 1625, E(): 0, (48.3% identity in 646 aa overlap); etc. Contains PS00455 Putative AMP-binding domain signature. Belongs to the ATP-dependent AMP-binding enzyme family.",P9WQD1,No,lipid metabolism,,O69635,P9WQD1,"GO:0005524,GO:0003987,GO:0008152,GO:0016208",6.2.1.1,,,,P9WQD1,ML2294,MMAR_5155,MSMEG_6179,Mb3691,,,,,
Rv3667,ACS2,0.0,0,NC_000962.3,Mycobrowser_v4,CDS,4107792,4109747,.,+,0.0,acs,Activates acetate to acetyl-coenzyme A [catalytic activity: ATP + acetate + CoA = AMP + pyrophosphate + acetyl-CoA].,Acetyl-coenzyme A synthetase Acs (acetate--CoA ligase) (acetyl-CoA synthetase) (acetyl-CoA synthase) (acyl-activating enzyme) (acetate thiokinase) (acetyl-activating enzyme) (acetate--coenzyme A ligase) (acetyl-coenzyme A synthase),"Rv3667, (MTV025.015), len: 651 aa. Probable acs, acetyl-coenzyme-a synthetase, similar to many e.g. Q9X928|SCH5.26 from Streptomyces coelicolor (651 aa) FASTA scores: opt: 2850, E(): 1.9e-164, (66.05% identity in 639 aa overlap); Q55404|ACSA_SYNY3|ACS|SLL0542 from Synechocystis sp. strain PCC 6803 (653 aa), FASTA scores: opt: 2342, E(): 8.8e-134, (55.15% identity in 649 aa overlap); P31638|ACSA_ALCEU|ACOE from Alcaligenes eutrophus (Ralstonia eutropha) (660 aa), FASTA scores: opt: 2181, E(): 4.6e-124, (52.05% identity in 665 aa overlap); P27550|ACSA_ECOLI|ACS|B4069 from Escherichia coli strain K12 (652 aa), FASTA scores: opt: 1625, E(): 0, (48.3% identity in 646 aa overlap); etc. Contains PS00455 Putative AMP-binding domain signature. Belongs to the ATP-dependent AMP-binding enzyme family.",P9WQD1,No,lipid metabolism,,O69635,P9WQD1,"GO:0005524,GO:0003987,GO:0008152,GO:0016208",6.2.1.1,,,,P9WQD1,ML2294,MMAR_5155,MSMEG_6179,Mb3691,,,,,
Rv2435c,ADNCYC,0.047619047619047616,2,NC_000962.3,Mycobrowser_v4,CDS,2730557,2732749,.,-,0.0,Rv2435c,"Generates 3,'5'-cyclic (a/G)mp and diphosphate (or pyrophosphate) from (a/G)TP.",Probable cyclase (adenylyl- or guanylyl-)(adenylate- or guanylate-),"Rv2435c, (MTCY428.11), len: 730 aa. Probable cyclase (adenylyl- or guanylyl-cyclase; EC 4.6.1.1 or 4.6.1.2 respectively); C-terminal domain (aa 500-730) similar to domain at C-terminus of a series of adenylate/guanylate cyclases e.g. O30820|CYA AAK45931|MT1661 from Mycobacterium tuberculosis (443 aa) FASTA scores: opt: 446, E(): 1.3e-19, (30.55% identity in 301 aa overlap); BAB50179|MLL3242 cyclase (adenylyl or guanylyl) from Rhizobium loti (356 aa), FASTA scores: opt: 372, E(): 3.4e-15, (28.75% identity in 219 aa overlap); etc. Belongs to adenylyl cyclase class-4/guanylyl cyclase family.",P71914,No,intermediary metabolism and respiration,,P71914,P71914,"GO:0016021,GO:0016849,GO:0004871,GO:0007165,GO:0009190",4.6.1.-,,,,P71914,"ML1460,ML1460c",MMAR_3757,MSMEG_3578,Mb2461c,,,,,
Rv3645,ADNCYC,0.047619047619047616,2,NC_000962.3,Mycobrowser_v4,CDS,4082807,4084456,.,+,0.0,Rv3645,Unknown. Inhibited by polyphosphates.,Probable conserved transmembrane protein,"Rv3645, (MTCY15C10.07c), len: 549 aa. Probable conserved transmembrane protein, equivalent, but longer 20 aa, to O69547|ML0201|MLCB2548.30 putative membrane protein from Mycobacterium leprae (530 aa), FASTA scores: opt: 2958, E(): 1.5e-168, (85.5% identity in 530 aa overlap). Also closely related to several other hypothetical M. tuberculosis proteins, e.g. Q10631|YD18_MYCTU|Rv1318c|MT1359|MTCY130.03c (541 aa) FASTA scores: opt: 1105, E(): 2.7e-58, (39.35% identity in 506 aa overlap); Q10633|YD20_MYCTU|Rv1320c|MT1362|MTCY130.05c (567 aa) FASTA scores: opt: 1031, E(): 7.1e-54, (38.1% identity in 509 aa overlap); Q10632|YD19_MYCTU|Rv1319c|MTCY130.04c (535 aa), FASTA scores: opt: 1016, E(): 5.3e-53, (37.1% identity in 531 aa overlap); etc. Also similar at C-terminal end to many adenylate cyclases e.g. O83498|TP0485 from Treponema pallidum (614 aa) FASTA scores: opt: 365, E(): 3.2e-14, (31.55% identity in 317 aa overlap); P94180|CYAA from Anabaena sp. strain PCC 7120 (735 aa), FASTA scores: opt: 364, E(): 4.2e-14, (32.75% identity in 229 aa overlap); etc.",I6X7Z3,No,cell wall and cell processes,,O06362,I6X7Z3,"GO:0016021,GO:0016849,GO:0004871,GO:0007165,GO:0009190",,,,,I6X7Z3,"ML0201,ML0201c",MMAR_5137,MSMEG_6154,Mb3669,,,,,
Rv1318c,ADNCYC,0.047619047619047616,2,NC_000962.3,Mycobrowser_v4,CDS,1479199,1480824,.,-,0.0,Rv1318c,"Thought to play an essential role in regulation of cellular metabolism by catalysing the synthesis of a second messenger, camp [catalytic activity: ATP = 3',5'-cyclic AMP + pyrophosphate].",Possible adenylate cyclase (ATP pyrophosphate-lyase) (adenylyl cyclase),"Rv1318c, (MTCY130.03c), len: 541 aa. Possible adenylate cyclase. Some similarity at the c-terminus to CYAA_RHIME|P19485 adenylate cyclase from Rhizobium meliloti (193 aa), FASTA scores, opt: 270, E(): 2.5e-11, (28.8% identity in 184 aa overlap); similar to other mycbacterium tuberculosis putative adenylate cyclases e.g. Rv1319c|MTCY130.04c (535 aa), FASTA scores: opt: 2505, E(): 0, (71.0% identity in 534 aa overlap), also similar to Rv1320c|MTCY130.05c (567 aa), FASTA scores, opt: 2423, E(): 0, (68.7% identity in 534 aa overlap). N-terminus is hydrophobic. Belongs to adenylyl cyclase class-3 family.",P9WQ33,No,intermediary metabolism and respiration,,P63527,P9WQ33,"GO:0016021,GO:0016849,GO:0005886,GO:0004871,GO:0007165,GO:0009190",,,,,P9WQ33,"ML1154,ML1154c",MMAR_4078,MSMEG_4924,Mb1352c,,,,,
Rv1647,ADNCYC,0.047619047619047616,2,NC_000962.3,Mycobrowser_v4,CDS,1856774,1857724,.,+,0.0,Rv1647,"Thought to play an essential role in regulation of cellular metabolism by catalysing the synthesis of a second messenger, camp [catalytic activity: ATP = 3',5'-cyclic AMP + pyrophosphate].",Adenylate cyclase (ATP pyrophosphate-lyase) (adenylyl cyclase),"Rv1647, (MTCY06H11.12), len: 316 aa. Adenylate cyclase, some similarity to other Mycobacterium tuberculosis proteins e.g. Q11055|Rv1264|YC64_MYCTU 42.2 kDa protein (397 aa), FASTA scores: opt: 197, E(): 9.4e-06, (27.1% identity in 181 aa overlap) and Q10400|Rv2212|YM12_MYCTU (378 aa). Belongs to adenylyl cyclase class-3 family.",P94982,No,intermediary metabolism and respiration,,P94982,P94982,"GO:0016849,GO:0009190",,,,,P94982,ML1399,MMAR_2454,MSMEG_3780,Mb1674,,,,,
Rv1320c,ADNCYC,0.047619047619047616,2,NC_000962.3,Mycobrowser_v4,CDS,1482514,1484217,.,-,0.0,Rv1320c,"Thought to play an essential role in regulation of cellular metabolism by catalysing the synthesis of a second messenger, cAMP. May be involved in virulence [catalytic activity: ATP = 3',5'-cyclic AMP + pyrophosphate].",Possible adenylate cyclase (ATP pyrophosphate-lyase) (adenylyl cyclase),"Rv1320c, (MTCY130.05c), len: 567 aa. Possible adenylate cyclase (see Rindi et al., 1999). Some similarity at the C-terminus to CYAA_RHIME|P19485 adenylate cyclase from Rhizobium meliloti (193 aa), FASTA scores: opt: 277, E(): 2e-12, (34.0% identity in 156 aa overlap); similar to other mycbacterium tuberculosis putative adenylate cyclases e.g. Rv1318c|MTCY130.03c (541 aa), FASTA scores: opt: 2423, E(): 0, (68.7% identity in 534 aa overlap); Rv1319c|MTCY130.04c (535 aa), FASTA scores: opt: 2354, E(): 0, (66.3% identity in 534 aa overlap). N-terminus is hydrophobic. Belongs to adenylyl cyclase class-3 family.",P9WQ29,No,intermediary metabolism and respiration,,Q10633,P9WQ29,"GO:0016021,GO:0016849,GO:0005886,GO:0004871,GO:0007165,GO:0009190",,,,,P9WQ29,,MMAR_4079,,Mb1354c,,,,,
Rv0386,ADNCYC,0.047619047619047616,2,NC_000962.3,Mycobrowser_v4,CDS,463411,466668,.,+,0.0,Rv0386,Involved in transcriptional mechanism.,Probable transcriptional regulatory protein (probably LuxR/UhpA-family),"Rv0386, (MTV036.21), len: 1085 aa. Probable regulatory protein, LuxR/uhpA family, highly similar to CAC30706.1|AL583923 possible transcriptional regulator from Mycobacterium leprae (1106 aa). Also similar in part to other regulatory proteins e.g. CAB95788.1|AL359949 putative multi-domain regulatory protein from Streptomyces coelicolor (780 aa); N-terminus of CAB92369.1|AL356612 putative AfsR-like regulatory protein from Streptomyces coelicolor (1114 aa); N-terminus of NP_107139.1|14026327|BAB52925.1|AP003009 transcriptional regulator from Mesorhizobium loti (952 aa); AFSR_STRCO|P25941 regulatory protein afsr from Streptomyces coelicolor (993 aa), FASTA scores: opt: 224, E() : 1.1e-06, (26.1% identity in 867 aa overlap); etc. Also similar to many putative Mycobacterium tuberculosis regulatory proteins e.g. AL0212|MTV008_44 (1137 aa), FASTA scores: opt: 3756, E(): 0, (56.7% identity in 1089 aa overlap). Contains PS00017 ATP/GTP-binding site motif A (P-loop), PS00622 Bacterial regulatory proteins, luxR family signature and probable helix-turn-helix motif at aa 1042-1063 (Score 1025, +2.68 S D). Belongs to the LuxR/UhpA family of transcriptional regulators.",O53720,No,regulatory proteins,,O53720,O53720,"GO:0006915,GO:0009190,GO:0006952,GO:0005622,GO:0016849,GO:0006355,GO:0043565,GO:0003700,GO:0000156,GO:0000160,GO:0005524",,,,,O53720,,,,Mb0393,,,,,
Rv1319c,ADNCYC,0.047619047619047616,2,NC_000962.3,Mycobrowser_v4,CDS,1480894,1482501,.,-,0.0,Rv1319c,"Thought to play an essential role in regulation of cellular metabolism by catalysing the synthesis of a second messenger, camp [catalytic activity: ATP = 3',5'-cyclic AMP + pyrophosphate].",Possible adenylate cyclase (ATP pyrophosphate-lyase) (adenylyl cyclase),"Rv1319c, (MTCY130.04c), len: 535 aa. Possible adenylate cyclase. Some similarity at the C-terminus to CYAA_RHIME|P19485 adenylate cyclase from Rhizobium meliloti (193 aa), FASTA scores: opt: 254, E(): 2.4e-10, (33.3% identity in 144 aa overlap); similar to other mycbacterium tuberculosis putative adenylate cyclases e.g. Rv1318c|MTCY130.03c (541 aa), FASTA scores: opt: 2505, E(): 0, (71.0% identity in 534 aa overlap); Rv1320c|MTCY130.05c (567 aa), FASTA scores: opt: 2354, E(): 0, (66.3% identity in 534 aa overlap). N-terminus is hydrophobic. Belongs to adenylyl cyclase class-3 family.",P9WQ31,No,intermediary metabolism and respiration,,P0A4Y2,P9WQ31,"GO:0016021,GO:0016849,GO:0005886,GO:0004871,GO:0007165,GO:0009190",,,,,P9WQ31,,,MSMEG_4924,Mb1353c,,,,,
Rv2212,ADNCYC,0.047619047619047616,2,NC_000962.3,Mycobrowser_v4,CDS,2477190,2478326,.,+,0.0,Rv2212,"Possibly involved in cAMP synthesis [catalytic activity: ATP = 3',5'-cyclic AMP + diphosphate]",Adenylyl cyclase (ATP pyrophosphate-lyase) (adenylate cyclase),"Rv2212, (MTCY190.23), len: 378 aa. Adenylyl cyclase (See Abdel Motaal et al., 2006). Some similarity to e.g. SW:CYAA_STRCO P40135 adenylate cyclase (29.2% identity in 291 aa overlap); ttg at 24614 in MTCY190 has a better rbs. Contains possible helix-turn-helix motif at aa 64- 85, (+2.72 SD). Also similar to Rv1264 and Rv1647",P9WMU7,No,intermediary metabolism and respiration,,P64265,P9WMU7,"GO:0009190,GO:0016849",,,,,P9WMU7,,MMAR_3257,MSMEG_4279,Mb2235,,,,,
Rv1264,ADNCYC,0.047619047619047616,2,NC_000962.3,Mycobrowser_v4,CDS,1411894,1413087,.,+,0.0,Rv1264,"Possibly involved in cAMP synthesis [catalytic activity: ATP = 3',5'-cyclic AMP + diphosphate]. Activity is PH-dependent. Inhibited by polyphosphates.",Adenylyl cyclase (ATP pyrophosphate-lyase) (adenylate cyclase),"Rv1264, (MTCY50.18c), len: 397 aa. Adenylate cyclase (function proven experimentally: see Linder et al., 2002), showing some similarity to other adenylate cyclases e.g. CYAA_BRELI|P27580 (403 aa), FASTA scores, opt: 270, E(): 1.3e-10, (29.3% identity in 317 aa overlap); etc. Similar to other putative cyclases in M. tuberculosis e.g. Rv2212, Rv1647. The C terminus seems to code for a catalytic domain belonging to a subfamily of adenylyl cyclase isozymes (mostly found in Gram-positive bacteria). The N terminus seems to be a potential novel regulator of adenylyl cyclase activity (autoinhibitory domain). Belongs to the adenylyl cyclase class-4/guanylyl cyclase family.",P9WMU9,No,intermediary metabolism and respiration,"1Y10,1Y11,2EV1,2EV2,2EV3,2EV4",Q11055,P9WMU9,"GO:0004016,GO:0006171,GO:0008289,GO:0046872,GO:0030818,GO:0042803,GO:0005524",4.6.1.1,,,,P9WMU9,ML1111,MMAR_4173,MSMEG_5018,Mb1295,,,,,
Rv1120c,ADNCYC,0.047619047619047616,2,NC_000962.3,Mycobrowser_v4,CDS,1243010,1243504,.,-,0.0,Rv1120c,Function unknown,Conserved hypothetical protein,"Rv1120c, (MTCY22G8.09c), len: 164 aa. Conserved hypothetical protein, some similarity at C-terminus to Mycobacterium tuberculosis hypothetical proteins e.g. Rv1890c|MTCY180.28 (462 aa), FASTA scores: opt: 187, E(): 2.2e-05, (36.6% identity in 93 aa overlap) and Rv2488c|YZ19_MYCTU|Q10551 (285 aa), FASTA scores: opt: 156, E(): 0.00074, (32.7% identity in 107 aa overlap).",O06572,No,conserved hypotheticals,,O06572,O06572,"GO:0016849,GO:0009190",,,,,O06572,,,,Mb1151c,,,,,
Rv1625c,ADNCYC,0.047619047619047616,2,NC_000962.3,Mycobrowser_v4,CDS,1826614,1827945,.,-,0.0,cya,"Involved in cAMP synthesis [catalytic activity: ATP = 3',5'-cyclic AMP + diphosphate]. Inhibited by polyphosphates.",Membrane-anchored adenylyl cyclase Cya (ATP pyrophosphate-lyase) (adenylate cyclase),"Rv1625c, (MT1661, MTCY01B2.17c), len: 443 aa. Cya, membrane-anchored adenylyl cyclase (see citations below). C-terminal half is similar to region in numerous eukaryotic adenylate and guanylate cyclases. N-terminal half hydrophobic. FASTA score: CYG2_RAT|P22717 guanylate cyclase soluble, beta-2 chain (682 aa), FASTA scores: opt: 552, E(): 2.7e-26, (40.3% identity in 226 aa overlap). Some similarity to Rv2435c|MTCY428.11 from Mycobacterium tuberculosis (730 aa), E(): 7e-19. Start changed since first submission (+25 aa). Belongs to adenylyl cyclase class-4/guanylyl cyclase family.",P9WQ35,No,intermediary metabolism and respiration,1YK9,P0A4Y0,P9WQ35,"GO:0004016,GO:0006171,GO:0016021,GO:0046872,GO:0005886,GO:0005524",4.6.1.1,,,,P9WQ35,"ML1285,ML1285c",MMAR_2428,,Mb1651c,,,,,
Rv1900c,ADNCYC,0.047619047619047616,2,NC_000962.3,Mycobrowser_v4,CDS,2146245,2147633,.,-,0.0,lipJ,Function unknown; probably involved in cellular metabolism,Probable lignin peroxidase LipJ,"Rv1900c, (MTCY180.18), len: 462 aa. Probable lipJ, lignin peroxidase, with some similarity to esterases, hydrolases and hypothetical Mycobacterium tuberculosis proteins e.g. Q43936 beta-ketoadipate enol-lactone hydrolase from Acinetobacter calcoaceticus (267 aa), FASTA results: opt: 217, E(): 1.7e-07, (29.2% identity in 260 aa overlap). Also similar to other Mycobacterium tuberculosis hypothetical proteins e.g. Rv2212|Q10400|YM12_MYCTU (378 aa), FASTA results: opt: 216, E(): 6.7e-07, (27.7% identity in 285 aa overlap).",O07732,No,intermediary metabolism and respiration,"1YBT,1YBU",O07732,O07732,"GO:0004601,GO:0016849,GO:0009190",,,,,O07732,ML2016,MMAR_0286,MSMEG_4477,Mb1935c,,,,,
Rv1286,ADSK,0.015873015873015872,3,NC_000962.3,Mycobrowser_v4,CDS,1438907,1440751,.,+,0.0,cysN,"ATP sulfurylase may be the GTPase, regulating ATP sulfurylase activity [catalytic activity 1: ATP + sulfate = diphosphate + adenylylsulfate] and APS kinase catalyzes the synthesis of activated sulfate [catalytic activity 2: ATP + adenylylsulfate = ADP + 3'- phosphoadenylylsulfate]. First and second steps in the sulfate activation pathway. These reactions occurs early in the reductive branch of the cysteine biosynthetic pathway.",Probable bifunctional enzyme CysN/CysC: sulfate adenyltransferase (subunit 1) + adenylylsulfate kinase,"Rv1286, (MTCY373.05), len: 614 aa. Probable cysN/cysC bifunctional enzyme, sulfate adenylyltransferase subunit 1 and Adenylylsulfate kinase (see Wooff et al., 2002), similar to CYSN_ECOLI|P23845 sulfate adenylate transferase subunit 1 from Escherichia coli (475 aa), FASTA scores: opt: 1291, E():0, (50.2% identity in 428 aa overlap). Contains 2 x PS00017 ATP/GTP-binding site motif A, PS00301 GTP-binding elongation factors signature.",P9WNM5,No,intermediary metabolism and respiration,,Q10600,P9WNM5,"GO:0005525,GO:0003924,GO:0004020,GO:0004781,GO:0000103,GO:0005524","2.7.1.25,2.7.7.4",,,,P9WNM5,,MMAR_4132,MSMEG_4978,Mb1317,,,,,
Rv3248c,AHC,0.015873015873015872,0,NC_000962.3,Mycobrowser_v4,CDS,3628160,3629647,.,-,0.0,sahH,Thioester hydrolase which acting on ether bounds. Could be involved in methionine and selenoamino acid metabolisms. Also involved in activated methyl. Cycle adenosylhomocysteine is a competitive inhibitor of S-adenosyl-L-methionine-dependent methyl transferase reactions; therefore adenosylhomocysteinase may play a key role in the control of methylations via regulation of the intracellular concentration of adenosylhomocysteine [catalytic activity: S-adenosyl-L-homocysteine + H(2)O = adenosine + L-homocysteine].,Probable adenosylhomocysteinase SahH (S-adenosyl-L-homocysteine hydrolase) (adohcyase),"Rv3248c, (MTCY20B11.23c), len: 495 aa. Probable sahH, adenosylhomocysteinase, equivalent to Q9CCJ4|SAHH|ML0771 putative S-adenosyl-L-homocysteine hydrolase from Mycobacterium leprae (492 aa), FASTA scores: opt: 3019, E(): 1.3e-177, (91.4% identity in 489 aa overlap). Also highly similar to other adenosylhomocysteinases e.g. Q9KZM1|SAHH from Streptomyces coelicolor (485 aa), FASTA scores: opt: 2258, E(): 5.7e-131, (70.0% identity in 483 aa overlap); P51540|SAHH_TRIVA from Trichomonas vaginalis (486 aa), FASTA scores: opt: 2005, E(): 1.8e-115, (62.05% identity in 477 aa overlap); P35007|SAHH_CATRO from Catharanthus roseus (Rosy periwinkle) (Madagascar periwinkle) (485 aa), FASTA scores: opt: 1941, E(): 1.5e-111, (60.15% identity in 492 aa overlap); etc. Has S-adenosyl-L-homocysteine hydrolase signature (PS00739). Belongs to the adenosylhomocysteinase family.",P9WGV3,No,intermediary metabolism and respiration,"2ZIZ,2ZJ0,2ZJ1,3CE6,3DHY",P60176,P9WGV3,"GO:0005737,GO:0006730,GO:0004013",3.3.1.1,,,,P9WGV3,ML0771,MMAR_1295,,Mb3276c,,,,,
Rv0423c,AHMMPS,0.0,4,NC_000962.3,Mycobrowser_v4,CDS,508582,510225,.,-,0.0,thiC,Involved in thiamine biosynthesis. Required for the synthesis of the hydromethylpyrimidine (HMP) moiety of thiamine (4-amino-2-methyl-5-hydroxymethylpyrimidine).,Probable thiamine biosynthesis protein ThiC,"Rv0423c, (MTCY22G10.20c), len: 547 aa. Probable thiC, thiamin biosynthesis protein, equivalent to Q9ZBL0|THIC_MYCLE|11279601|T44743|AL035159|MLCB1450_22 thiamine biosynthesis protein from Mycobacterium leprae (547 aa), FASTA scores: opt: 3283, E(): 0, (90.1% identity in 547 aa overlap). Also highly similar to others e.g. P45740|THIC_BACSU thiamin biosynthesis protein from Bacillus subtilis (590 aa), FASTA scores: opt: 2295, E(): 0, (65.2% identity in 580 aa overlap); P30136|THIC_ECOLI THIC protein from Escherichia coli strain K12 (631 aa), FASTA scores: opt: 2141, E(): 0, (62.1% identity in 568 aa overlap); etc. Belongs to the ThiC family.",P9WG79,No,intermediary metabolism and respiration,,P66911,P9WG79,"GO:0016829,GO:0046872,GO:0009228,GO:0051539",4.-.-.-,,,,P9WG79,ML0294,MMAR_0735,MSMEG_0826,Mb0431c,,,,,
Rv0957,AICART,0.0,0,NC_000962.3,Mycobrowser_v4,CDS,1068205,1069776,.,+,0.0,purH,Involved in de novo purine biosynthesis (at the ninth and tenth steps) [catalytic activity 1: 10-formyltetrahydrofolate + 5'-phosphoribosyl-5-amino-4-imidazolecarboxamide = tetrahydrofolate + 5'-phosphoribosyl-5-formamido-4-imidazolecarboxamide] [catalytic activity 2: imp + H2O = 5-formamido-1-(5-phosphoribosyl)imidazole-4-carboxamide].,Probable bifunctional purine biosynthesis protein PurH: phosphoribosylaminoimidazolecarboxamide formyltransferase (AICAR transformylase) (5'-phosphoribosyl-5-aminoimidazole-4-carboxamide formyltransferase) + inosinemonophosphate cyclohydrolase (imp cyclohydrolase) (inosinicase) (imp synthetase) (ATIC),"Rv0957, (MTCY10D7.17c), len: 523 aa. Probable purH, bifunctional purine biosynthesis protein including 5'-phosphoribosyl-5-aminoimidazole-4-carboxamide formyltransferase and inosine-monophosphate (imp) cyclohydrolase, equivalent to AL035500|MLCL373_8 putative phosphoribosylaminoimidazolecarboxamide formyltransferase from Mycobacterium leprae (527 aa), FASTA score: (88.1% identity in 520 aa overlap); and AF05727.1|AF191543_2|AF191543|PurH from Mycobacterium avium subsp. paratuberculosis (527 aa). Also highly similar to others e.g. CAB92677.1|AL356832 bifunctional purine biosynthesis protein from Streptomyces coelicolor (523 aa); NP_388534.1|NC_000964 phosphoribosylaminoimidazole carboxy formyl formyltransferase + inosine-monophosphate cyclohydrolase from Bacillus subtilis (512 aa); P15639|PUR9_ECOLI phosphoribosylaminoimidazolecarboxamide formyltransferase from Escherichia coli (529 aa), FASTA scores: opt: 1147, E(): 0, (44.8% identity in 533 aa overlap); etc. Belongs to the PurH family.",P9WHM7,No,intermediary metabolism and respiration,"3ZZM,4A1O",P67541,P9WHM7,"GO:0003937,GO:0004643,GO:0006188","3.5.4.10,2.1.2.3",,,,P9WHM7,ML0161,MMAR_4542,MSMEG_5515,Mb0982,,,,,
